person_id,org_id
https://openalex.org/A5069860044,https://openalex.org/I4210092133
https://openalex.org/A5023904997,https://openalex.org/I166595947
https://openalex.org/A5023904997,https://openalex.org/I4210136482
https://openalex.org/A5107905185,https://openalex.org/I166595947
https://openalex.org/A5004492454,https://openalex.org/I4210136482
https://openalex.org/A5014780974,https://openalex.org/I4210136482
https://openalex.org/A5032625673,https://openalex.org/I166595947
https://openalex.org/A5045245219,https://openalex.org/I8408910
https://openalex.org/A5056590849,https://openalex.org/I8408910
https://openalex.org/A5100741896,https://openalex.org/I863896202
https://openalex.org/A5066690479,https://openalex.org/I8408910
https://openalex.org/A5075734877,https://openalex.org/I11019714
https://openalex.org/A5029805925,https://openalex.org/I11019714
https://openalex.org/A5006102427,https://openalex.org/I11019714
https://openalex.org/A5050096773,https://openalex.org/I11019714
https://openalex.org/A5010265149,https://openalex.org/I4210113932
https://openalex.org/A5001339425,https://openalex.org/I51556381
https://openalex.org/A5060566070,https://openalex.org/I58956616
https://openalex.org/A5038778697,https://openalex.org/I137902535
https://openalex.org/A5075712660,https://openalex.org/I58956616
https://openalex.org/A5038877365,https://openalex.org/I191208505
https://openalex.org/A5059082898,https://openalex.org/I2801954088
https://openalex.org/A5059082898,https://openalex.org/I92715842
https://openalex.org/A5069159279,https://openalex.org/I99043593
https://openalex.org/A5026754295,https://openalex.org/I92715842
https://openalex.org/A5048057355,https://openalex.org/I92715842
https://openalex.org/A5087450993,https://openalex.org/I70640408
https://openalex.org/A5028781733,https://openalex.org/I1187138
https://openalex.org/A5030247098,https://openalex.org/I2801954088
https://openalex.org/A5030247098,https://openalex.org/I4210152146
https://openalex.org/A5030247098,https://openalex.org/I92715842
https://openalex.org/A5026369455,https://openalex.org/I251738
https://openalex.org/A5060485852,https://openalex.org/I135310074
https://openalex.org/A5068476037,https://openalex.org/I121820613
https://openalex.org/A5068476037,https://openalex.org/I4210146430
https://openalex.org/A5021240085,https://openalex.org/I181414168
https://openalex.org/A5021240085,https://openalex.org/I20231570
https://openalex.org/A5042721942,https://openalex.org/I2801954088
https://openalex.org/A5042721942,https://openalex.org/I4210152146
https://openalex.org/A5000911580,https://openalex.org/I2801954088
https://openalex.org/A5000911580,https://openalex.org/I4210152146
https://openalex.org/A5053257512,https://openalex.org/I185261750
https://openalex.org/A5053257512,https://openalex.org/I75717288
https://openalex.org/A5039459979,https://openalex.org/I99043593
https://openalex.org/A5049114488,https://openalex.org/I2800744764
https://openalex.org/A5042219269,https://openalex.org/I310735636
https://openalex.org/A5042219269,https://openalex.org/I39642139
https://openalex.org/A5042219269,https://openalex.org/I70876197
https://openalex.org/A5041805549,https://openalex.org/I39642139
https://openalex.org/A5041805549,https://openalex.org/I70876197
https://openalex.org/A5054054547,https://openalex.org/I92715842
https://openalex.org/A5054054547,https://openalex.org/I929597975
https://openalex.org/A5068708931,https://openalex.org/I4210128435
https://openalex.org/A5068708931,https://openalex.org/I92715842
https://openalex.org/A5010629271,https://openalex.org/I40347166
https://openalex.org/A5088799398,https://openalex.org/I181647926
https://openalex.org/A5039735111,https://openalex.org/I121797337
https://openalex.org/A5028170003,https://openalex.org/I130701444
https://openalex.org/A5075156076,https://openalex.org/I24027795
https://openalex.org/A5075156076,https://openalex.org/I913481162
https://openalex.org/A5088809877,https://openalex.org/I121797337
https://openalex.org/A5071656104,https://openalex.org/I913481162
https://openalex.org/A5024305342,https://openalex.org/I913481162
https://openalex.org/A5036545419,https://openalex.org/I114090438
https://openalex.org/A5036545419,https://openalex.org/I4210122504
https://openalex.org/A5036545419,https://openalex.org/I913481162
https://openalex.org/A5018360029,https://openalex.org/I2801134892
https://openalex.org/A5018360029,https://openalex.org/I96673099
https://openalex.org/A5040003101,https://openalex.org/I1850255
https://openalex.org/A5034098867,https://openalex.org/I4210111138
https://openalex.org/A5034098867,https://openalex.org/I4210133171
https://openalex.org/A5062139071,https://openalex.org/I114090438
https://openalex.org/A5062139071,https://openalex.org/I4210122504
https://openalex.org/A5068532928,https://openalex.org/I75356249
https://openalex.org/A5000083420,https://openalex.org/I2799323385
https://openalex.org/A5000083420,https://openalex.org/I35440088
https://openalex.org/A5017832889,https://openalex.org/I76198965
https://openalex.org/A5057932106,https://openalex.org/I154130895
https://openalex.org/A5106945613,https://openalex.org/I18014758
https://openalex.org/A5067480046,https://openalex.org/I67348948
https://openalex.org/A5067480046,https://openalex.org/I76198965
https://openalex.org/A5004705409,https://openalex.org/I27837315
https://openalex.org/A5025174604,https://openalex.org/I1294671590
https://openalex.org/A5025174604,https://openalex.org/I1298838906
https://openalex.org/A5025174604,https://openalex.org/I277688954
https://openalex.org/A5052134209,https://openalex.org/I121797337
https://openalex.org/A5044233702,https://openalex.org/I135310074
https://openalex.org/A5044662284,https://openalex.org/I4210100293
https://openalex.org/A5082019295,https://openalex.org/I121797337
https://openalex.org/A5051244192,https://openalex.org/I16835326
https://openalex.org/A5078946433,https://openalex.org/I3018483916
https://openalex.org/A5078946433,https://openalex.org/I83019370
https://openalex.org/A5019402051,https://openalex.org/I35440088
https://openalex.org/A5063810062,https://openalex.org/I4210133171
https://openalex.org/A5101632496,https://openalex.org/I4210124929
https://openalex.org/A5101632496,https://openalex.org/I4210142777
https://openalex.org/A5101632496,https://openalex.org/I91712215
https://openalex.org/A5003484549,https://openalex.org/I150209017
https://openalex.org/A5003484549,https://openalex.org/I4210140114
https://openalex.org/A5100330218,https://openalex.org/I157485424
https://openalex.org/A5100330218,https://openalex.org/I205490536
https://openalex.org/A5009980520,https://openalex.org/I17974374
https://openalex.org/A5053342326,https://openalex.org/I4210115377
https://openalex.org/A5053342326,https://openalex.org/I99464096
https://openalex.org/A5003134739,https://openalex.org/I135310074
https://openalex.org/A5077768594,https://openalex.org/I161103922
